item_name,item_price,store,date,item_des,item_cat
Iced Thai Iced Coffee,80,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,ไทยไอซ์ คอฟฟี่,OVER ICE
Iced Caramel Macchiato,95,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,คาราเมลแม็คคีอาโต,OVER ICE
Iced Green Tea Latte,95,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,กรีนทีลาเต้,OVER ICE
Iced Thai Iced Tea,80,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,ไทยไอซ์ ที,OVER ICE
Orange Americano,95,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,Orange Americano,OVER ICE
CARAMEL LATTE,110,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,คาราเมล ลาเต้,BLENDED
GREEN TEA FRAPPE,110,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,กรีนที เฟรปเป้,BLENDED
MOCHA LATTE,110,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,มอคค่า ลาเต้,BLENDED
DARK CHOCOLATE FRAPPE,110,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,ดาร์กช็อคโกแลต เฟรปเป้,BLENDED
THAI TEA FRAPPE,110,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,ไทยที เฟรปเป้,BLENDED
KRISPY KREME MUG BOW TIE GREY 12 OZ.,280,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,แก้วมัค คริสปี้ครีม 1.วัสดุสโตนแวร์ 2.ขนาดแก้ว กว้าง 8.5 x 9.7 ซม. 3.ขนาด 12 ออนซ์  4.ใส่ได้ทั้งเครื่องดื่มประเภทร้อนและเย็น 5.สามารถเข้าเครื่องไมโครเวฟ 6.ควรล้างทำความสะอาดด้วยมือเท่านั้น,KRISPY KREME PREMIUM
KRISPY KREME MUG BOW TIE WHITE 12 OZ.,280,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,แก้วมัค คริสปี้ครีม 1.วัสดุสโตนแวร์ 2.ขนาดแก้ว กว้าง 8.5 x 9.7 ซม. 3.ขนาด 12 ออนซ์ 4.ใส่ได้ทั้งเครื่องดื่มประเภทร้อนและเย็น 5.สามารถเข้าเครื่องไมโครเวฟ 6.ควรล้างทำความสะอาดด้วยมือเท่านั้น,KRISPY KREME PREMIUM
KRISPY KREM MUG SCRIPT SIGN WHITE 12 OZ.,280,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,แก้วมัค คริสปี้ครีม 1.วัสดุสโตนแวร์ 2.ขนาดแก้ว กว้าง 8.5 x 9.7 ซม. 3.ขนาด 12 ออนซ์  4.ใส่ได้ทั้งเครื่องดื่มประเภทร้อนและเย็น 5.สามารถเข้าเครื่องไมโครเวฟ 6.ควรล้างทำความสะอาดด้วยมือเท่านั้น,KRISPY KREME PREMIUM
KRISPY KREME MUG SCRIPT SIGN PINK 12 OZ.,280,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,แก้วมัค คริสปี้ครีม 1.วัสดุสโตนแวร์ 2.ขนาดแก้ว กว้าง 8.5 x 9.7 ซม. 3.ขนาด 12 ออนซ์  4.ใส่ได้ทั้งเครื่องดื่มประเภทร้อนและเย็น 5.สามารถเข้าเครื่องไมโครเวฟ 6.ควรล้างทำความสะอาดด้วยมือเท่านั้น,KRISPY KREME PREMIUM
COTTON CANDY คอตตอน แคนดี้,35,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,,Y2K SUMMER DOUGHNUTS
BUBBLE GUM BERRY บับเบิ้ล กัม เบอร์รี่,35,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,,Y2K SUMMER DOUGHNUTS
CHOKY PINK ช็อกกี้ พิงค์,35,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,,Y2K SUMMER DOUGHNUTS
STAR SPRINKLES LIME FILLED สตาร์ สปริงเคิล ไลม์ ฟิล,35,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,,Y2K SUMMER DOUGHNUTS
Y2K Summer Doughnuts Pack 3 pcs. วายทูเค ซัมเมอร์โดนัท แพ็ค 3 ชิ้น,105,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,วายทูเค ซัมเมอร์โดนัทโดนัท 3 ชิ้น,Y2K SUMMER DOUGHNUTS
Y2K Summer Doughnuts Pack 6 pcs. Option1 วายทูเค ซัมเมอร์โดนัท แพ็ค  6 ชิ้น#1,210,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,วายทูเค ซัมเมอร์โดนัท 6 ชิ้น,Y2K SUMMER DOUGHNUTS
Y2K Summer Doughnuts Pack 6 pcs. Option2 วายทูเค ซัมเมอร์โดนัท แพ็ค  6 ชิ้น#2,210,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,วายทูเค ซัมเมอร์โดนัท 4 ชิ้น + แอสซอร์ทเตท 2 ชิ้น,Y2K SUMMER DOUGHNUTS
Chocomania Pack 6 pcs. Option1 ช็อกโกมาเนีย แพ็ค  6 ชิ้น#1,210,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,ช็อกโกมาเนียโดนัท 6 ชิ้น,CHOCOMANIA DOUGHNUT
Chocomania Pack 6 pcs. Option2 ช็อกโกมาเนีย แพ็ค  6 ชิ้น#2,210,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,ช็อกโกมาเนียโดนัท 4 ชิ้น + แอสซอร์ทเตท 2 ชิ้น,CHOCOMANIA DOUGHNUT
Chocomania Pack 3 pcs.ช็อกโกมาเนีย แพ็ค 3 ชิ้น,105,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,ช็อกโกมาเนียโดนัท 3 ชิ้น,CHOCOMANIA DOUGHNUT
Triple Chocolate ทริปเปิ้ล ช็อกโกแลต,35,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,,CHOCOMANIA DOUGHNUT
Lovely Waffle Crumble เลิฟลี่ วาฟเฟิล ครัมเบิ้ล,35,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,,CHOCOMANIA DOUGHNUT
Chocolate Iced Caramel ช็อกโกแลต ไอซ์ คาราเมล,35,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,,CHOCOMANIA DOUGHNUT
Elite Chocolate Crispy อีลิท ช็อกโกแลต คริสปี้,35,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 01:54,,CHOCOMANIA DOUGHNUT
<โปรโมชัน> ลด 50% ซื้อโดนัท 6 แถม 6 เพียง 198 บาท,198,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:31,ปกติ 396 เหลือ 198,Today's Offer
<โปรโมชัน> ซื้อโดนัท 4 แถม 2 เพียง 132 บาท,132,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:31,ปกติ 198 เหลือ 132,Today's Offer
<โปรโมชัน> ซื้อโดนัทเกลซด์ 1 ชิ้น + กาแฟเย็น 1 แก้ว เพียง 79 บาท,79,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:31,"ปกติ 93 เหลือ 79 ซื้อโดนัทเกลซด์ 1 ชิ้น + กาแฟเย็น 1 แก้ว (เอสเปรสโซ่, อเมริกาโน่, คาปูชิโน่, ลาเต้, มอคค่า) เพียง 79 บาท",Today's Offer
"<โปรโมชัน> ซื้อโดนัท4+กาแฟเย็น2(เอสเปรสโซ่,อเมริกาโน่,คาปูชิโน่,ลาเต้,มอคค่า)",149,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:31,"ซื้อโดนัท 4 ชิ้น + กาแฟเย็น 2 แก้ว (เอสเปรสโซ่, อเมริกาโน่, คาปูชิโน่, ลาเต้, มอคค่า) เพียง 149 บาท",Today's Offer
ซื้อโดนัทช็อกโกแลต 3 ชิ้น + โดนัทสตรอว์เบอร์รี 3 ชิ้น ราคา 125 บาท GrabBox 🍱,125,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:31,ปกติ 198 เหลือ 125,Today's Offer
Water Bottle yellow,79,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:31,,water Bottle
Water Bottle Orange,79,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:31,,water Bottle
Water Bottle Blue,79,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:31,,water Bottle
<โปรโมชัน> ลด 50% ซื้อโดนัท 6 แถม 6 เพียง 198 บาท,198,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:31,ปกติ 396 เหลือ 198,โปรโมชันพิเศษเฉพาะ GrabFood
<โปรโมชัน> ซื้อโดนัท 4 แถม 2 เพียง 132 บาท,132,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:31,ปกติ 198 เหลือ 132,โปรโมชันพิเศษเฉพาะ GrabFood
<โปรโมชัน> ซื้อโดนัทเกลซด์ 1 ชิ้น + กาแฟเย็น 1 แก้ว เพียง 79 บาท,79,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:31,"ปกติ 93 เหลือ 79 ซื้อโดนัทเกลซด์ 1 ชิ้น + กาแฟเย็น 1 แก้ว (เอสเปรสโซ่, อเมริกาโน่, คาปูชิโน่, ลาเต้, มอคค่า) เพียง 79 บาท",โปรโมชันพิเศษเฉพาะ GrabFood
